Price,Reviews_per_month,Kelas
0.07874823450455373,0.26838980796072537,2.0
0.07874823450455373,-0.010301816627956786,1.0
-0.15291662624867788,0.0228757577278386,1.0
0.16640520884361434,-0.5676850658053213,1.0
0.07248702205176369,2.2192311800815014,3.0
-0.07778207681519737,-0.05011490585491142,1.0
0.3605027948801057,-0.547778521191844,1.0
-0.15291662624867788,-0.6207691847745941,1.0
-0.23431238813494848,-0.6672177888727078,1.0
0.1601439963908243,0.7793244530399761,2.0
0.39180885714405594,0.10250193618174787,1.0
-0.08404328926798742,0.23521223360492985,2.0
-0.07778207681519737,-0.6871243334861851,1.0
-0.17170026360704801,0.0228757577278386,1.0
0.04744217224060351,-0.5676850658053213,1.0
0.8300937288393591,-0.44824579812445753,1.0
0.8613997911033092,-0.5212364617072076,1.0
0.6422573552556577,1.11773571146909,2.0
-0.17170026360704801,0.507268343322453,2.0
-0.07152086436240733,-0.6937598483573442,1.0
-0.17170026360704801,0.6864272448437486,2.0
-0.10908813907914759,0.8921282058496808,2.0
-0.01516995228729693,-0.5942271252899577,1.0
-0.10908813907914759,-0.49469440222257116,1.0
0.07874823450455373,2.418296626216274,3.0
0.04118095978781346,0.7859599679111351,2.0
-0.10908813907914759,-0.7003953632285033,1.0
-0.07778207681519737,-0.7203019078419806,1.0
0.2978906703522053,-0.5278719765783666,1.0
0.2039724835603546,-0.4217037386398211,1.0
0.07874823450455373,-0.4349747683821393,1.0
-0.20300632587099826,0.8589506314938854,2.0
0.016136109976653292,-0.3553485899282301,1.0
0.016136109976653292,-0.4349747683821393,1.0
-0.10282692662635755,0.06268884695479324,1.0
0.016136109976653292,-0.6937598483573442,1.0
-0.21552875077657835,0.2816608377030436,2.0
-0.20300632587099826,-0.6008626401611168,1.0
-0.08404328926798742,-0.24918035198968447,1.0
-0.04647601455124715,-0.6871243334861851,1.0
0.22275612091872474,-0.4681523427379348,1.0
-0.19048390096541815,-0.5212364617072076,1.0
-0.04647601455124715,-0.5809560955476395,1.0
-0.14665541379588784,-0.4084327088975029,1.0
0.12257672167408404,-0.4548813129956166,1.0
-0.10282692662635755,1.3765207914442952,2.0
-0.01516995228729693,0.22857671873377075,2.0
-0.01516995228729693,-0.7136663929708215,1.0
-0.12161056398472768,-0.6672177888727078,1.0
0.14136035903245417,-0.6937598483573442,1.0
-0.01516995228729693,2.15287603136991,3.0
-0.027692377192877017,-0.11647005456650249,1.0
-0.04647601455124715,0.03614678747015681,1.0
-0.20300632587099826,-0.30889998583011635,1.0
-0.1967451134182082,2.1196984570141146,3.0
-0.17170026360704801,-0.6207691847745941,1.0
-0.10908813907914759,0.15558605515102072,1.0
0.23527854582430482,-0.4017971940263438,1.0
0.2039724835603546,-0.6473112442592305,1.0
0.0036136850710732026,-0.07665696533954786,1.0
0.7048694797835582,-0.38852616428402553,1.0
0.4231149194080062,0.7793244530399761,2.0
0.3605027948801057,0.507268343322453,2.0
0.009874897523863247,0.26175429308956627,2.0
-0.04647601455124715,0.5205393730647712,2.0
-0.2092675383237883,-0.26908689660316176,1.0
0.548339168463807,0.08923090643942966,1.0
0.08500944695734378,-0.4747878576090939,1.0
0.10379308431571391,-0.14301211405113884,1.0
-0.24683481304052857,-0.7203019078419806,1.0
-0.27187966285168874,-0.7003953632285033,1.0
-0.08404328926798742,0.23521223360492985,2.0
-0.10908813907914759,-0.6539467591303896,1.0
-0.10908813907914759,-0.673853303743867,1.0
0.17892763374919443,0.4276421648685438,2.0
0.04118095978781346,0.23521223360492985,2.0
0.04744217224060351,-0.38189064941286643,1.0
-0.04647601455124715,-0.7269374227131397,1.0
-0.10908813907914759,-0.7003953632285033,1.0
-0.07778207681519737,-0.7269374227131397,1.0
-0.04647601455124715,-0.6871243334861851,1.0
0.19145005865477452,-0.5809560955476395,1.0
0.7048694797835582,-0.003666301756797826,1.0
0.2039724835603546,-0.6340402145169124,1.0
-0.06525965190961729,-0.5146009468360485,1.0
-0.021431164740086973,-0.5411430063206849,1.0
-0.027692377192877017,-0.7136663929708215,1.0
0.0599645971461836,-0.7203019078419806,1.0
0.2039724835603546,-0.32217101557243455,1.0
-0.1403942013430978,-0.5278719765783666,1.0
-0.04647601455124715,-0.5146009468360485,1.0
0.10379308431571391,-0.3553485899282301,1.0
-0.040214802098457104,-0.7402084524554579,1.0
-0.19048390096541815,0.23521223360492985,2.0
-0.19048390096541815,-0.4217037386398211,1.0
-0.19048390096541815,0.36128701615695274,2.0
-0.21552875077657835,-0.5146009468360485,1.0
-0.08404328926798742,0.029511272598997707,1.0
0.04744217224060351,-0.6672177888727078,1.0
0.11005429676850395,-0.01693733149911589,1.0
0.07874823450455373,0.04278230234131592,1.0
-0.04647601455124715,0.20867017412029343,2.0
0.016136109976653292,-0.1231055694376616,1.0
0.21023369601314465,1.1243712263402494,2.0
-0.07152086436240733,-0.44161028325329843,1.0
-0.1842226885126281,-0.10983453969534338,1.0
-0.021431164740086973,-0.1231055694376616,1.0
0.22901733337151478,0.15558605515102072,1.0
-0.08404328926798742,0.912034750463158,2.0
0.535816743558227,-0.23590932224736624,1.0
-0.04647601455124715,-0.30889998583011635,1.0
0.04118095978781346,-0.6406757293880714,1.0
-0.04647601455124715,-0.18946071814925258,1.0
-0.01516995228729693,0.27502532283188447,2.0
-0.10908813907914759,-0.07665696533954786,1.0
-0.01516995228729693,2.756707884645388,3.0
0.07874823450455373,-0.7335729375842988,1.0
-0.01516995228729693,-0.7070308780996624,1.0
-0.27187966285168874,-0.7335729375842988,1.0
-0.2092675383237883,-0.6937598483573442,1.0
-0.2092675383237883,-0.7335729375842988,1.0
-0.3344917873795892,-0.6008626401611168,1.0
-0.3344917873795892,-0.6937598483573442,1.0
-0.3344917873795892,-0.26908689660316176,1.0
-0.3344917873795892,-0.4747878576090939,1.0
-0.3344917873795892,-0.11647005456650249,1.0
-0.04647601455124715,-0.6605822740015487,1.0
0.14136035903245417,-0.6871243334861851,1.0
-0.09030450172077746,-0.49469440222257116,1.0
-0.04647601455124715,-0.415068223768662,1.0
0.4168537069552162,-0.01693733149911589,1.0
0.04118095978781346,-0.26245138173200266,1.0
-0.10282692662635755,-0.5345074914495257,1.0
-0.04647601455124715,-0.25581586686084357,1.0
-0.058998439456827236,-0.614133669903435,1.0
0.016136109976653292,-0.4283392535109802,1.0
0.16640520884361434,0.5603524622917258,2.0
0.04744217224060351,-0.26245138173200266,1.0
-0.12161056398472768,0.9717543843035901,2.0
0.39180885714405594,-0.19609623302041168,1.0
-0.008908739834506886,-0.6871243334861851,1.0
0.009874897523863247,-0.6008626401611168,1.0
-0.01516995228729693,0.2882963525742027,2.0
0.016136109976653292,-0.5212364617072076,1.0
0.11005429676850395,-0.5676850658053213,1.0
-0.04647601455124715,-0.05675042072607053,1.0
0.04744217224060351,-0.415068223768662,1.0
-0.07778207681519737,0.07595987669711145,1.0
-0.021431164740086973,-0.3553485899282301,1.0
0.016136109976653292,-0.21600277763388895,1.0
-0.1403942013430978,-0.7136663929708215,1.0
0.08500944695734378,-0.4084327088975029,1.0
-0.10908813907914759,-0.07002145046838874,1.0
-0.17796147605983806,-0.6008626401611168,1.0
-0.07778207681519737,-0.6008626401611168,1.0
-0.17796147605983806,-0.5743205806764804,1.0
0.07874823450455373,-0.7003953632285033,1.0
0.016136109976653292,-0.6871243334861851,1.0
0.11005429676850395,-0.5676850658053213,1.0
0.3605027948801057,-0.6605822740015487,1.0
-0.07778207681519737,3.4202593717612984,3.0
-0.05273722700403719,-0.14964762892229794,1.0
-0.2092675383237883,-0.5743205806764804,1.0
-0.20300632587099826,-0.6074981550322759,1.0
-0.1403942013430978,-0.5610495509341622,1.0
0.009874897523863247,-0.24254483711852537,1.0
-0.04647601455124715,0.12240848079522519,1.0
0.022397322429443336,-0.10319902482418428,1.0
0.022397322429443336,-0.48805888735141206,1.0
-0.15917783870146793,0.5603524622917258,2.0
0.04118095978781346,0.912034750463158,2.0
-0.01516995228729693,0.029511272598997707,1.0
0.6422573552556577,0.5802590069052029,2.0
0.04744217224060351,-0.680488818615026,1.0
-0.15291662624867788,-0.44824579812445753,1.0
0.04118095978781346,-0.6473112442592305,1.0
-0.17170026360704801,-0.5809560955476395,1.0
0.016136109976653292,-0.6605822740015487,1.0
1.0805422269509608,0.3214739269299982,2.0
-0.15291662624867788,-0.7203019078419806,1.0
-0.05273722700403719,-0.3951616791551847,1.0
-0.20300632587099826,0.440913194610862,2.0
-0.1967451134182082,-0.6605822740015487,1.0
0.13509914657966413,1.1376422560825676,2.0
-0.10908813907914759,-0.10319902482418428,1.0
-0.12161056398472768,-0.3354420453147528,1.0
0.09127065941013382,-0.2027317478915708,1.0
-0.15291662624867788,0.37455804589927094,2.0
-0.14665541379588784,0.7395113638130215,2.0
-0.11534935153193764,-0.3619841047993892,1.0
0.542077956011017,0.27502532283188447,2.0
0.15388278393803426,1.4561469698982046,2.0
0.2039724835603546,1.2968946129903858,2.0
-0.2217899632293684,-0.32880653044359365,1.0
-0.2217899632293684,-0.2956289560877982,1.0
-0.2217899632293684,0.23521223360492985,2.0
-0.2217899632293684,0.46745525409549843,2.0
-0.16543905115425797,0.9452123248189537,2.0
-0.20300632587099826,-0.7136663929708215,1.0
-0.20300632587099826,-0.7136663929708215,1.0
-0.04647601455124715,-0.5212364617072076,1.0
-0.21552875077657835,-0.010301816627956786,1.0
0.0599645971461836,-0.6340402145169124,1.0
-0.17170026360704801,-0.6539467591303896,1.0
-0.1403942013430978,-0.5345074914495257,1.0
0.04744217224060351,-0.18282520327809348,1.0
-0.09030450172077746,-0.6871243334861851,1.0
-0.05273722700403719,0.36128701615695274,2.0
-0.15291662624867788,-0.7003953632285033,1.0
0.2039724835603546,-0.6207691847745941,1.0
0.016136109976653292,1.3566142468308178,2.0
0.016136109976653292,-0.03684387611259321,1.0
-0.08404328926798742,-0.38189064941286643,1.0
-0.01516995228729693,0.8523151166227262,2.0
0.04744217224060351,0.5006328284512939,2.0
-0.09030450172077746,-0.6871243334861851,1.0
-0.07778207681519737,-0.1231055694376616,1.0
-0.17170026360704801,-0.08329248021070695,1.0
0.016136109976653292,-0.5743205806764804,1.0
-0.2092675383237883,-0.4349747683821393,1.0
0.07248702205176369,-0.6871243334861851,1.0
-0.01516995228729693,-0.746843967326617,1.0
-0.09030450172077746,0.36792253102811184,2.0
-0.021431164740086973,-0.26908689660316176,1.0
-0.16543905115425797,-0.07665696533954786,1.0
-0.14665541379588784,1.2039974047941586,2.0
-0.16543905115425797,0.27502532283188447,2.0
0.16640520884361434,1.8476423472965913,2.0
0.09753187186292386,-0.680488818615026,1.0
-0.08404328926798742,-0.38852616428402553,1.0
0.12257672167408404,0.8125020273957715,2.0
-0.1842226885126281,-0.5875916104187986,1.0
-0.1842226885126281,-0.547778521191844,1.0
-0.1842226885126281,-0.6539467591303896,1.0
-0.01516995228729693,-0.4084327088975029,1.0
-0.09030450172077746,-0.7335729375842988,1.0
-0.1403942013430978,-0.30226447095895725,1.0
-0.10908813907914759,-0.6473112442592305,1.0
-0.23431238813494848,-0.1297410843088207,1.0
-0.2092675383237883,1.5689507227079091,2.0
-0.08404328926798742,-0.6008626401611168,1.0
0.02865853488223338,-0.30226447095895725,1.0
-0.1842226885126281,-0.5676850658053213,1.0
0.016136109976653292,-0.4548813129956166,1.0
0.11005429676850395,-0.6274046996457532,1.0
0.1476215714852442,-0.5278719765783666,1.0
0.07874823450455373,-0.6871243334861851,1.0
-0.1403942013430978,0.22194120386261165,2.0
-0.07152086436240733,0.4276421648685438,2.0
0.4231149194080062,-0.38852616428402553,1.0
0.11005429676850395,-0.3951616791551847,1.0
0.22901733337151478,0.5404459176782485,2.0
0.7361755420475083,-0.6539467591303896,1.0
-0.23431238813494848,-0.7003953632285033,1.0
-0.07778207681519737,-0.6605822740015487,1.0
-0.16543905115425797,-0.5676850658053213,1.0
-0.14665541379588784,-0.6340402145169124,1.0
0.009874897523863247,-0.3553485899282301,1.0
0.23527854582430482,-0.32217101557243455,1.0
0.016136109976653292,-0.6207691847745941,1.0
0.04744217224060351,2.22586669495266,3.0
0.14136035903245417,-0.003666301756797826,1.0
0.016136109976653292,-0.38189064941286643,1.0
-0.14665541379588784,-0.5212364617072076,1.0
-0.2530960254933186,-0.4217037386398211,1.0
-0.07152086436240733,-0.023572846370275,1.0
-0.2092675383237883,-0.5809560955476395,1.0
-0.15917783870146793,-0.673853303743867,1.0
-0.07778207681519737,-0.5345074914495257,1.0
-0.01516995228729693,-0.6672177888727078,1.0
-0.021431164740086973,-0.01693733149911589,1.0
-0.040214802098457104,-0.5411430063206849,1.0
-0.09030450172077746,0.6134365812609986,2.0
0.29162945789941525,-0.2956289560877982,1.0
0.4231149194080062,-0.6937598483573442,1.0
0.1726664212964044,-0.6406757293880714,1.0
0.12883793412687408,1.0845581371132946,2.0
0.04744217224060351,-0.07665696533954786,1.0
-0.01516995228729693,-0.6340402145169124,1.0
0.9177507031784197,-0.6672177888727078,1.0
0.04744217224060351,-0.680488818615026,1.0
-0.11534935153193764,-0.5278719765783666,1.0
-0.17796147605983806,0.4077356202550665,2.0
-0.20300632587099826,-0.6074981550322759,1.0
-0.1842226885126281,-0.7136663929708215,1.0
0.2039724835603546,-0.17618968840693436,1.0
-0.17170026360704801,0.1887636295068161,1.0
-0.0965657141735675,-0.5875916104187986,1.0
0.7925264541226188,0.1754925997644979,1.0
-0.20300632587099826,0.6134365812609986,2.0
0.14136035903245417,-0.3951616791551847,1.0
-0.2969245126628489,1.588857267321386,2.0
-0.027692377192877017,-0.6672177888727078,1.0
-0.058998439456827236,-0.1297410843088207,1.0
-0.10908813907914759,-0.4084327088975029,1.0
-0.17170026360704801,-0.6539467591303896,1.0
0.016136109976653292,-0.10319902482418428,1.0
0.016136109976653292,-0.26245138173200266,1.0
-0.11534935153193764,0.6996982745860668,2.0
0.39180885714405594,3.5131565799575255,3.0
-0.10908813907914759,-0.614133669903435,1.0
-0.07778207681519737,-0.7269374227131397,1.0
0.07874823450455373,1.5755862375790681,2.0
0.07874823450455373,1.2637170386345904,2.0
0.06622580959897365,0.6665207002302714,2.0
-0.14665541379588784,-0.7003953632285033,1.0
0.22275612091872474,-0.6937598483573442,1.0
0.016136109976653292,-0.6605822740015487,1.0
0.11005429676850395,-0.3686196196705483,1.0
-0.15917783870146793,-0.7136663929708215,1.0
-0.17170026360704801,-0.010301816627956786,1.0
-0.07778207681519737,-0.7203019078419806,1.0
-0.17170026360704801,-0.4217037386398211,1.0
1.0805422269509608,-0.30889998583011635,1.0
-0.04647601455124715,1.0580160776286582,2.0
-0.01516995228729693,-0.6074981550322759,1.0
0.3291967326161555,0.09586642131058877,1.0
-0.10282692662635755,3.3605397379208664,3.0
-0.15917783870146793,-0.7269374227131397,1.0
-0.06525965190961729,-0.44824579812445753,1.0
0.22901733337151478,-0.22927380737620714,1.0
-0.07152086436240733,-0.6074981550322759,1.0
0.6109512929917075,-0.7203019078419806,1.0
0.0036136850710732026,1.768016168842682,2.0
-0.08404328926798742,1.5158666037386364,2.0
-0.1403942013430978,-0.6406757293880714,1.0
0.1726664212964044,0.0228757577278386,1.0
0.009874897523863247,0.9253057802054762,2.0
0.23527854582430482,-0.3619841047993892,1.0
0.009874897523863247,-0.7003953632285033,1.0
0.11005429676850395,-0.1231055694376616,1.0
-0.15291662624867788,-0.7269374227131397,1.0
0.016136109976653292,1.7945582283273185,2.0
0.11005429676850395,-0.6207691847745941,1.0
0.11005429676850395,-0.7203019078419806,1.0
0.03491974733502342,0.6797917299725896,2.0
0.22901733337151478,-0.7335729375842988,1.0
-0.1403942013430978,-0.4349747683821393,1.0
-0.15291662624867788,0.27502532283188447,2.0
0.04744217224060351,-0.7269374227131397,1.0
0.14136035903245417,-0.5212364617072076,1.0
-0.14665541379588784,-0.673853303743867,1.0
0.10379308431571391,-0.7335729375842988,1.0
-0.07778207681519737,0.3015673823165209,2.0
0.04118095978781346,-0.5676850658053213,1.0
-0.021431164740086973,0.1953991443779752,2.0
-0.01516995228729693,-0.7402084524554579,1.0
0.3605027948801057,-0.7070308780996624,1.0
-0.07778207681519737,0.45418422435318023,2.0
0.04744217224060351,-0.7003953632285033,1.0
-0.20300632587099826,-0.6672177888727078,1.0
0.07874823450455373,-0.30889998583011635,1.0
-0.10282692662635755,0.5006328284512939,2.0
-0.01516995228729693,-0.5676850658053213,1.0
0.07874823450455373,0.09586642131058877,1.0
-0.1842226885126281,0.3148384120588391,2.0
-0.07778207681519737,-0.5610495509341622,1.0
-0.08404328926798742,-0.2889934412166391,1.0
-0.07778207681519737,-0.44824579812445753,1.0
-0.10282692662635755,2.8894181820685705,3.0
-0.20300632587099826,2.351941477504683,3.0
0.3605027948801057,-0.6406757293880714,1.0
-0.09030450172077746,-0.7003953632285033,1.0
-0.2969245126628489,-0.7136663929708215,1.0
0.016136109976653292,-0.415068223768662,1.0
-0.24683481304052857,-0.06338593559722963,1.0
-0.10908813907914759,-0.5278719765783666,1.0
0.08500944695734378,0.25511877821840717,2.0
0.04744217224060351,-0.4217037386398211,1.0
-0.20300632587099826,-0.7269374227131397,1.0
-0.07778207681519737,-0.4747878576090939,1.0
-0.2530960254933186,2.332034932891206,3.0
-0.20300632587099826,-0.5544140360630031,1.0
-0.10908813907914759,-0.6937598483573442,1.0
0.23527854582430482,0.1356795105375434,1.0
-0.07778207681519737,-0.3553485899282301,1.0
-0.1842226885126281,-0.5345074914495257,1.0
-0.04647601455124715,-0.003666301756797826,1.0
-0.09030450172077746,-0.44161028325329843,1.0
-0.01516995228729693,-0.3686196196705483,1.0
-0.23431238813494848,-0.5345074914495257,1.0
0.04744217224060351,-0.6074981550322759,1.0
-0.07778207681519737,-0.7070308780996624,1.0
0.016136109976653292,0.20203465924913433,2.0
-0.17170026360704801,-0.7070308780996624,1.0
0.6109512929917075,0.507268343322453,2.0
0.48572704393590665,0.16885708489333878,1.0
0.04744217224060351,-0.7269374227131397,1.0
0.04744217224060351,-0.5212364617072076,1.0
-0.1967451134182082,-0.5809560955476395,1.0
0.016136109976653292,-0.6937598483573442,1.0
0.22275612091872474,-0.10319902482418428,1.0
0.3605027948801057,-0.2757224114743209,1.0
0.08500944695734378,-0.3420775601859119,1.0
0.11005429676850395,-0.673853303743867,1.0
-0.11534935153193764,-0.15628314379345706,1.0
0.07874823450455373,-0.23590932224736624,1.0
0.2039724835603546,-0.5875916104187986,1.0
1.0805422269509608,-0.5212364617072076,1.0
0.23527854582430482,-0.6074981550322759,1.0
-0.15917783870146793,1.04474504788634,2.0
-0.002647527381716841,1.6552124160329775,2.0
0.11005429676850395,-0.3553485899282301,1.0
-0.10908813907914759,-0.6406757293880714,1.0
-0.01516995228729693,-0.48805888735141206,1.0
-0.16543905115425797,-0.32217101557243455,1.0
0.14136035903245417,-0.31553550070127545,1.0
-0.04647601455124715,0.3281094418011572,2.0
-0.17170026360704801,-0.680488818615026,1.0
-0.24057360058773852,-0.6937598483573442,1.0
-0.08404328926798742,-0.5610495509341622,1.0
0.22901733337151478,-0.3951616791551847,1.0
0.23527854582430482,-0.673853303743867,1.0
-0.17170026360704801,-0.5809560955476395,1.0
-0.20300632587099826,-0.2956289560877982,1.0
0.29162945789941525,-0.6406757293880714,1.0
-0.17796147605983806,-0.44824579812445753,1.0
-0.17170026360704801,-0.7335729375842988,1.0
0.2478009707298849,0.5669879771628848,2.0
-0.2092675383237883,-0.7269374227131397,1.0
0.04118095978781346,-0.6207691847745941,1.0
-0.17170026360704801,-0.7335729375842988,1.0
-0.10908813907914759,0.08923090643942966,1.0
-0.27187966285168874,-0.17618968840693436,1.0
0.14136035903245417,-0.6605822740015487,1.0
-0.14665541379588784,0.3480159864146345,2.0
0.16640520884361434,-0.14964762892229794,1.0
-0.1403942013430978,-0.7070308780996624,1.0
0.016136109976653292,-0.7335729375842988,1.0
-0.10908813907914759,-0.7203019078419806,1.0
-0.12161056398472768,3.280913559466957,3.0
0.2039724835603546,-0.16291865866461616,1.0
-0.07778207681519737,0.3347449566723163,2.0
0.04118095978781346,0.5404459176782485,2.0
-0.2217899632293684,0.0228757577278386,1.0
-0.14665541379588784,-0.7003953632285033,1.0
0.3605027948801057,-0.5411430063206849,1.0
-0.17170026360704801,0.3214739269299982,2.0
0.07874823450455373,-0.26245138173200266,1.0
0.11005429676850395,-0.7070308780996624,1.0
-0.1403942013430978,-0.6473112442592305,1.0
0.8613997911033092,-0.6207691847745941,1.0
-0.07778207681519737,-0.4283392535109802,1.0
-0.23431238813494848,-0.673853303743867,1.0
0.09753187186292386,-0.6074981550322759,1.0
-0.15917783870146793,-0.3354420453147528,1.0
0.07874823450455373,-0.5743205806764804,1.0
-0.07778207681519737,-0.5278719765783666,1.0
